"IgnoreCase","LineNumber","Line","Filename","Path","Pattern","Context","Matches"
"True","20","@RequestMapping(""/students"")","StudentProfileController.java","C:\TEAC2026\ilp_backend\educational-diagnosis-service\src\main\java\com\inclusive\diagnosis\student\controller\StudentProfileController.java","@RequestMapping|@GetMapping|@PostMapping|@PutMapping|@DeleteMapping",,"System.Text.RegularExpressions.Match[]"
"True","26","    @PostMapping","StudentProfileController.java","C:\TEAC2026\ilp_backend\educational-diagnosis-service\src\main\java\com\inclusive\diagnosis\student\controller\StudentProfileController.java","@RequestMapping|@GetMapping|@PostMapping|@PutMapping|@DeleteMapping",,"System.Text.RegularExpressions.Match[]"
"True","56","    @GetMapping","StudentProfileController.java","C:\TEAC2026\ilp_backend\educational-diagnosis-service\src\main\java\com\inclusive\diagnosis\student\controller\StudentProfileController.java","@RequestMapping|@GetMapping|@PostMapping|@PutMapping|@DeleteMapping",,"System.Text.RegularExpressions.Match[]"
"True","63","    @GetMapping(""/{id}"")","StudentProfileController.java","C:\TEAC2026\ilp_backend\educational-diagnosis-service\src\main\java\com\inclusive\diagnosis\student\controller\StudentProfileController.java","@RequestMapping|@GetMapping|@PostMapping|@PutMapping|@DeleteMapping",,"System.Text.RegularExpressions.Match[]"
"True","18","@RequestMapping(""/api/monitoring/events"")","MonitoringEventController.java","C:\TEAC2026\ilp_backend\monitoring-service\src\main\java\com\inclusive\monitoringservice\controller\MonitoringEventController.java","@RequestMapping|@GetMapping|@PostMapping|@PutMapping|@DeleteMapping",,"System.Text.RegularExpressions.Match[]"
"True","27","    @GetMapping","MonitoringEventController.java","C:\TEAC2026\ilp_backend\monitoring-service\src\main\java\com\inclusive\monitoringservice\controller\MonitoringEventController.java","@RequestMapping|@GetMapping|@PostMapping|@PutMapping|@DeleteMapping",,"System.Text.RegularExpressions.Match[]"
"True","32","    @GetMapping(""/{id}"")","MonitoringEventController.java","C:\TEAC2026\ilp_backend\monitoring-service\src\main\java\com\inclusive\monitoringservice\controller\MonitoringEventController.java","@RequestMapping|@GetMapping|@PostMapping|@PutMapping|@DeleteMapping",,"System.Text.RegularExpressions.Match[]"
"True","37","    @PostMapping","MonitoringEventController.java","C:\TEAC2026\ilp_backend\monitoring-service\src\main\java\com\inclusive\monitoringservice\controller\MonitoringEventController.java","@RequestMapping|@GetMapping|@PostMapping|@PutMapping|@DeleteMapping",,"System.Text.RegularExpressions.Match[]"
"True","43","    @DeleteMapping(""/{id}"")","MonitoringEventController.java","C:\TEAC2026\ilp_backend\monitoring-service\src\main\java\com\inclusive\monitoringservice\controller\MonitoringEventController.java","@RequestMapping|@GetMapping|@PostMapping|@PutMapping|@DeleteMapping",,"System.Text.RegularExpressions.Match[]"
"True","19","@RequestMapping(""/api/reports/jobs"")","ReportJobController.java","C:\TEAC2026\ilp_backend\report-service\src\main\java\com\inclusive\reportservice\controller\ReportJobController.java","@RequestMapping|@GetMapping|@PostMapping|@PutMapping|@DeleteMapping",,"System.Text.RegularExpressions.Match[]"
"True","28","    @GetMapping","ReportJobController.java","C:\TEAC2026\ilp_backend\report-service\src\main\java\com\inclusive\reportservice\controller\ReportJobController.java","@RequestMapping|@GetMapping|@PostMapping|@PutMapping|@DeleteMapping",,"System.Text.RegularExpressions.Match[]"
"True","33","    @GetMapping(""/{id}"")","ReportJobController.java","C:\TEAC2026\ilp_backend\report-service\src\main\java\com\inclusive\reportservice\controller\ReportJobController.java","@RequestMapping|@GetMapping|@PostMapping|@PutMapping|@DeleteMapping",,"System.Text.RegularExpressions.Match[]"
"True","38","    @PostMapping","ReportJobController.java","C:\TEAC2026\ilp_backend\report-service\src\main\java\com\inclusive\reportservice\controller\ReportJobController.java","@RequestMapping|@GetMapping|@PostMapping|@PutMapping|@DeleteMapping",,"System.Text.RegularExpressions.Match[]"
"True","44","    @PutMapping(""/{id}"")","ReportJobController.java","C:\TEAC2026\ilp_backend\report-service\src\main\java\com\inclusive\reportservice\controller\ReportJobController.java","@RequestMapping|@GetMapping|@PostMapping|@PutMapping|@DeleteMapping",,"System.Text.RegularExpressions.Match[]"
"True","50","    @DeleteMapping(""/{id}"")","ReportJobController.java","C:\TEAC2026\ilp_backend\report-service\src\main\java\com\inclusive\reportservice\controller\ReportJobController.java","@RequestMapping|@GetMapping|@PostMapping|@PutMapping|@DeleteMapping",,"System.Text.RegularExpressions.Match[]"
"True","19","@RequestMapping(""/api/v1/students"")","StudentController.java","C:\TEAC2026\ilp_backend\student-service\src\main\java\com\inclusive\studentservice\controller\StudentController.java","@RequestMapping|@GetMapping|@PostMapping|@PutMapping|@DeleteMapping",,"System.Text.RegularExpressions.Match[]"
"True","28","    @GetMapping","StudentController.java","C:\TEAC2026\ilp_backend\student-service\src\main\java\com\inclusive\studentservice\controller\StudentController.java","@RequestMapping|@GetMapping|@PostMapping|@PutMapping|@DeleteMapping",,"System.Text.RegularExpressions.Match[]"
"True","33","    @PostMapping","StudentController.java","C:\TEAC2026\ilp_backend\student-service\src\main\java\com\inclusive\studentservice\controller\StudentController.java","@RequestMapping|@GetMapping|@PostMapping|@PutMapping|@DeleteMapping",,"System.Text.RegularExpressions.Match[]"
"True","38","    @PutMapping(""/{id}"")","StudentController.java","C:\TEAC2026\ilp_backend\student-service\src\main\java\com\inclusive\studentservice\controller\StudentController.java","@RequestMapping|@GetMapping|@PostMapping|@PutMapping|@DeleteMapping",,"System.Text.RegularExpressions.Match[]"
"True","51","    @DeleteMapping(""/{id}"")","StudentController.java","C:\TEAC2026\ilp_backend\student-service\src\main\java\com\inclusive\studentservice\controller\StudentController.java","@RequestMapping|@GetMapping|@PostMapping|@PutMapping|@DeleteMapping",,"System.Text.RegularExpressions.Match[]"
"True","19","@RequestMapping(""/api/tenants"")","TenantController.java","C:\TEAC2026\ilp_backend\tenant-service\src\main\java\com\inclusive\tenantservice\controller\TenantController.java","@RequestMapping|@GetMapping|@PostMapping|@PutMapping|@DeleteMapping",,"System.Text.RegularExpressions.Match[]"
"True","28","    @GetMapping","TenantController.java","C:\TEAC2026\ilp_backend\tenant-service\src\main\java\com\inclusive\tenantservice\controller\TenantController.java","@RequestMapping|@GetMapping|@PostMapping|@PutMapping|@DeleteMapping",,"System.Text.RegularExpressions.Match[]"
"True","33","    @GetMapping(""/{id}"")","TenantController.java","C:\TEAC2026\ilp_backend\tenant-service\src\main\java\com\inclusive\tenantservice\controller\TenantController.java","@RequestMapping|@GetMapping|@PostMapping|@PutMapping|@DeleteMapping",,"System.Text.RegularExpressions.Match[]"
"True","38","    @PostMapping","TenantController.java","C:\TEAC2026\ilp_backend\tenant-service\src\main\java\com\inclusive\tenantservice\controller\TenantController.java","@RequestMapping|@GetMapping|@PostMapping|@PutMapping|@DeleteMapping",,"System.Text.RegularExpressions.Match[]"
"True","44","    @PutMapping(""/{id}"")","TenantController.java","C:\TEAC2026\ilp_backend\tenant-service\src\main\java\com\inclusive\tenantservice\controller\TenantController.java","@RequestMapping|@GetMapping|@PostMapping|@PutMapping|@DeleteMapping",,"System.Text.RegularExpressions.Match[]"
"True","50","    @DeleteMapping(""/{id}"")","TenantController.java","C:\TEAC2026\ilp_backend\tenant-service\src\main\java\com\inclusive\tenantservice\controller\TenantController.java","@RequestMapping|@GetMapping|@PostMapping|@PutMapping|@DeleteMapping",,"System.Text.RegularExpressions.Match[]"
"True","10","@RequestMapping(""/api/tenants"")","TenantController.java","C:\TEAC2026\ilp_backend\_legacy_backup_2026_01__IGNORED\controller\TenantController.java","@RequestMapping|@GetMapping|@PostMapping|@PutMapping|@DeleteMapping",,"System.Text.RegularExpressions.Match[]"
"True","20","    @GetMapping","TenantController.java","C:\TEAC2026\ilp_backend\_legacy_backup_2026_01__IGNORED\controller\TenantController.java","@RequestMapping|@GetMapping|@PostMapping|@PutMapping|@DeleteMapping",,"System.Text.RegularExpressions.Match[]"
"True","25","    @GetMapping(""/{id}"")","TenantController.java","C:\TEAC2026\ilp_backend\_legacy_backup_2026_01__IGNORED\controller\TenantController.java","@RequestMapping|@GetMapping|@PostMapping|@PutMapping|@DeleteMapping",,"System.Text.RegularExpressions.Match[]"
"True","31","    @PostMapping","TenantController.java","C:\TEAC2026\ilp_backend\_legacy_backup_2026_01__IGNORED\controller\TenantController.java","@RequestMapping|@GetMapping|@PostMapping|@PutMapping|@DeleteMapping",,"System.Text.RegularExpressions.Match[]"
"True","36","    @PutMapping(""/{id}"")","TenantController.java","C:\TEAC2026\ilp_backend\_legacy_backup_2026_01__IGNORED\controller\TenantController.java","@RequestMapping|@GetMapping|@PostMapping|@PutMapping|@DeleteMapping",,"System.Text.RegularExpressions.Match[]"
"True","41","    @DeleteMapping(""/{id}"")","TenantController.java","C:\TEAC2026\ilp_backend\_legacy_backup_2026_01__IGNORED\controller\TenantController.java","@RequestMapping|@GetMapping|@PostMapping|@PutMapping|@DeleteMapping",,"System.Text.RegularExpressions.Match[]"
"True","9","@RequestMapping(""/api/resource"")","ResourceController.java","C:\TEAC2026\ilp_backend\_legacy_backup_2026_01__IGNORED\src\main\java\com\inclusive\learning\commons\entity\controller\ResourceController.java","@RequestMapping|@GetMapping|@PostMapping|@PutMapping|@DeleteMapping",,"System.Text.RegularExpressions.Match[]"
"True","15","    @GetMapping","ResourceController.java","C:\TEAC2026\ilp_backend\_legacy_backup_2026_01__IGNORED\src\main\java\com\inclusive\learning\commons\entity\controller\ResourceController.java","@RequestMapping|@GetMapping|@PostMapping|@PutMapping|@DeleteMapping",,"System.Text.RegularExpressions.Match[]"
"True","18","    @GetMapping(""/{id}"")","ResourceController.java","C:\TEAC2026\ilp_backend\_legacy_backup_2026_01__IGNORED\src\main\java\com\inclusive\learning\commons\entity\controller\ResourceController.java","@RequestMapping|@GetMapping|@PostMapping|@PutMapping|@DeleteMapping",,"System.Text.RegularExpressions.Match[]"
"True","21","    @PostMapping","ResourceController.java","C:\TEAC2026\ilp_backend\_legacy_backup_2026_01__IGNORED\src\main\java\com\inclusive\learning\commons\entity\controller\ResourceController.java","@RequestMapping|@GetMapping|@PostMapping|@PutMapping|@DeleteMapping",,"System.Text.RegularExpressions.Match[]"
"True","24","    @PutMapping(""/{id}"")","ResourceController.java","C:\TEAC2026\ilp_backend\_legacy_backup_2026_01__IGNORED\src\main\java\com\inclusive\learning\commons\entity\controller\ResourceController.java","@RequestMapping|@GetMapping|@PostMapping|@PutMapping|@DeleteMapping",,"System.Text.RegularExpressions.Match[]"
"True","30","    @DeleteMapping(""/{id}"")","ResourceController.java","C:\TEAC2026\ilp_backend\_legacy_backup_2026_01__IGNORED\src\main\java\com\inclusive\learning\commons\entity\controller\ResourceController.java","@RequestMapping|@GetMapping|@PostMapping|@PutMapping|@DeleteMapping",,"System.Text.RegularExpressions.Match[]"
"True","7","@RequestMapping(""/api/inclusive-learning-platform-backend"")","inclusive-learning-platform-backendController.java","C:\TEAC2026\ilp_backend\_legacy_backup_2026_01__IGNORED\src\main\java\controller\inclusive-learning-platform-backendController.java","@RequestMapping|@GetMapping|@PostMapping|@PutMapping|@DeleteMapping",,"System.Text.RegularExpressions.Match[]"
"True","10","    @GetMapping","inclusive-learning-platform-backendController.java","C:\TEAC2026\ilp_backend\_legacy_backup_2026_01__IGNORED\src\main\java\controller\inclusive-learning-platform-backendController.java","@RequestMapping|@GetMapping|@PostMapping|@PutMapping|@DeleteMapping",,"System.Text.RegularExpressions.Match[]"
"True","15","    @GetMapping(""/{id}"")","inclusive-learning-platform-backendController.java","C:\TEAC2026\ilp_backend\_legacy_backup_2026_01__IGNORED\src\main\java\controller\inclusive-learning-platform-backendController.java","@RequestMapping|@GetMapping|@PostMapping|@PutMapping|@DeleteMapping",,"System.Text.RegularExpressions.Match[]"
"True","20","    @PostMapping","inclusive-learning-platform-backendController.java","C:\TEAC2026\ilp_backend\_legacy_backup_2026_01__IGNORED\src\main\java\controller\inclusive-learning-platform-backendController.java","@RequestMapping|@GetMapping|@PostMapping|@PutMapping|@DeleteMapping",,"System.Text.RegularExpressions.Match[]"
"True","25","    @PutMapping(""/{id}"")","inclusive-learning-platform-backendController.java","C:\TEAC2026\ilp_backend\_legacy_backup_2026_01__IGNORED\src\main\java\controller\inclusive-learning-platform-backendController.java","@RequestMapping|@GetMapping|@PostMapping|@PutMapping|@DeleteMapping",,"System.Text.RegularExpressions.Match[]"
"True","30","    @DeleteMapping(""/{id}"")","inclusive-learning-platform-backendController.java","C:\TEAC2026\ilp_backend\_legacy_backup_2026_01__IGNORED\src\main\java\controller\inclusive-learning-platform-backendController.java","@RequestMapping|@GetMapping|@PostMapping|@PutMapping|@DeleteMapping",,"System.Text.RegularExpressions.Match[]"
